Organisatie_Codes;Proces_Instantie_Codes;Project_Code;Meetobject_Code;Geografie_Datum;Geografie_Notatie;Geografie_Vorm;Ecotoop_Codes;Collectie_DatumTijd;Collectie_Referentie;Meetset_Nummer;Meetpakket_Code;Doelstelling_Code;Verrichting_Methoden;Compartiment_Code;Meting_DatumTijd;Meting_Correlatie;Grootheid_Code;Parameter_Type;Parameter_Specificatie;Parameter_Kenmerken;Notitie_Code;Limiet_Symbool;Waarde_Gemeten;Eenheid_Gemeten;Waarde_Berekend;Classificatie_Code;Eenheid_Berekend;Status_Code
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0672;EPSG:28992;WKT;POINT(71600 411001);;	07-07-1993 00:00;1993RWSWOP02621;8570326;MA.BD;MT;OM=WOP_001;OW;	07-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0673;EPSG:28992;WKT;POINT(71600 410900);;	07-07-1993 00:00;1993RWSWOP02622;8570336;MA.BD;MT;OM=WOP_001;OW;	07-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0674;EPSG:28992;WKT;POINT(71600 410800);;	07-07-1993 00:00;1993RWSWOP02623;8570346;MA.BD;MT;OM=WOP_001;OW;	07-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0034;EPSG:28992;WKT;POINT(84900 412001);;	14-07-1993 00:00;1993RWSWOP02932;8572072;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0035;EPSG:28992;WKT;POINT(84900 411900);;	14-07-1993 00:00;1993RWSWOP02933;8572078;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0036;EPSG:28992;WKT;POINT(84900 411800);;	14-07-1993 00:00;1993RWSWOP02934;8572085;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0037;EPSG:28992;WKT;POINT(84900 411700);;	14-07-1993 00:00;1993RWSWOP02935;8572093;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0038;EPSG:28992;WKT;POINT(84900 411600);;	14-07-1993 00:00;1993RWSWOP02936;8572099;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0039;EPSG:28992;WKT;POINT(84900 411500);;	14-07-1993 00:00;1993RWSWOP02937;8572105;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0040;EPSG:28992;WKT;POINT(85000 412000);;	14-07-1993 00:00;1993RWSWOP02938;8572110;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0041;EPSG:28992;WKT;POINT(85000 411900);;	14-07-1993 00:00;1993RWSWOP02939;8572117;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0042;EPSG:28992;WKT;POINT(85000 411800);;	14-07-1993 00:00;1993RWSWOP02940;8572122;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0043;EPSG:28992;WKT;POINT(85000 411700);;	14-07-1993 00:00;1993RWSWOP02941;8572129;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0044;EPSG:28992;WKT;POINT(85000 411600);;	14-07-1993 00:00;1993RWSWOP02942;8572136;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0045;EPSG:28992;WKT;POINT(85000 411500);;	14-07-1993 00:00;1993RWSWOP02943;8572142;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0046;EPSG:28992;WKT;POINT(85100 412000);;	14-07-1993 00:00;1993RWSWOP02944;8572148;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0047;EPSG:28992;WKT;POINT(85100 411900);;	14-07-1993 00:00;1993RWSWOP02945;8572155;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0048;EPSG:28992;WKT;POINT(85100 411800);;	14-07-1993 00:00;1993RWSWOP02946;8572162;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0049;EPSG:28992;WKT;POINT(85100 411700);;	14-07-1993 00:00;1993RWSWOP02947;8572168;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0052;EPSG:28992;WKT;POINT(82500 406900);;	14-07-1993 00:00;1993RWSWOP02948;8572172;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0056;EPSG:28992;WKT;POINT(82600 407000);;	14-07-1993 00:00;1993RWSWOP02949;8572179;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0057;EPSG:28992;WKT;POINT(82600 407099);;	14-07-1993 00:00;1993RWSWOP02950;8572186;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0059;EPSG:28992;WKT;POINT(82700 407000);;	14-07-1993 00:00;1993RWSWOP02951;8572189;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0275;EPSG:28992;WKT;POINT(71400 408100);;	14-07-1993 00:00;1993RWSWOP02952;8572196;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	7;DIMSLS;	7;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0276;EPSG:28992;WKT;POINT(71500 408100);;	14-07-1993 00:00;1993RWSWOP02953;8572204;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0297;EPSG:28992;WKT;POINT(74200 391400);;	14-07-1993 00:00;1993RWSWOP02954;8572210;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0298;EPSG:28992;WKT;POINT(74100 391400);;	14-07-1993 00:00;1993RWSWOP02955;8572217;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0299;EPSG:28992;WKT;POINT(74000 391400);;	14-07-1993 00:00;1993RWSWOP02956;8572223;MA.BD;MT;OM=WOP_001;OW;	14-07-1993 00:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0702;EPSG:28992;WKT;POINT(71800 410200);;	29-06-1994 11:43;1994RWSWOP04584;8578262;MA.BD;MT;OM=WOP_001;OW;	29-06-1994 11:43:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0703;EPSG:28992;WKT;POINT(71800 410100);;	29-06-1994 11:50;1994RWSWOP04585;8578266;MA.BD;MT;OM=WOP_001;OW;	29-06-1994 11:50:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0052;EPSG:28992;WKT;POINT(82500 406900);;	30-06-1994 14:40;1994RWSWOP04594;8578303;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:40:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0053;EPSG:28992;WKT;POINT(82500 407000);;	30-06-1994 14:30;1994RWSWOP04595;8578310;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:30:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0054;EPSG:28992;WKT;POINT(82500 407100);;	30-06-1994 14:23;1994RWSWOP04596;8578315;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:23:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0055;EPSG:28992;WKT;POINT(82600 406900);;	30-06-1994 13:55;1994RWSWOP04597;8578320;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:55:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0056;EPSG:28992;WKT;POINT(82600 407000);;	30-06-1994 14:04;1994RWSWOP04598;8578328;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:04:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0057;EPSG:28992;WKT;POINT(82600 407099);;	30-06-1994 14:14;1994RWSWOP04599;8578334;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:14:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0059;EPSG:28992;WKT;POINT(82700 407000);;	30-06-1994 13:44;1994RWSWOP04600;8578340;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:44:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0224;EPSG:28992;WKT;POINT(72500 410000);;	30-06-1994 08:05;1994RWSWOP04602;8578352;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 08:05:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0225;EPSG:28992;WKT;POINT(72500 409900);;	30-06-1994 07:55;1994RWSWOP04603;8578361;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 07:55:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0226;EPSG:28992;WKT;POINT(72500 409800);;	30-06-1994 08:24;1994RWSWOP04604;8578369;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 08:24:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0227;EPSG:28992;WKT;POINT(72500 409700);;	30-06-1994 08:35;1994RWSWOP04605;8578377;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 08:35:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0228;EPSG:28992;WKT;POINT(72500 409600);;	30-06-1994 08:42;1994RWSWOP04606;8578382;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 08:42:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0229;EPSG:28992;WKT;POINT(72500 409500);;	30-06-1994 08:48;1994RWSWOP04607;8578390;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 08:48:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0230;EPSG:28992;WKT;POINT(72600 410600);;	30-06-1994 12:50;1994RWSWOP04608;8578400;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 12:50:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0231;EPSG:28992;WKT;POINT(72600 410500);;	30-06-1994 12:35;1994RWSWOP04609;8578409;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 12:35:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0232;EPSG:28992;WKT;POINT(72600 410400);;	30-06-1994 12:25;1994RWSWOP04610;8578418;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 12:25:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0233;EPSG:28992;WKT;POINT(72600 410300);;	30-06-1994 10:39;1994RWSWOP04611;8578426;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 10:39:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0234;EPSG:28992;WKT;POINT(72600 410200);;	30-06-1994 10:29;1994RWSWOP04612;8578433;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 10:29:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	6;DIMSLS;	6;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0235;EPSG:28992;WKT;POINT(72600 410101);;	30-06-1994 10:20;1994RWSWOP04613;8578443;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 10:20:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0236;EPSG:28992;WKT;POINT(72600 410000);;	30-06-1994 10:00;1994RWSWOP04614;8578451;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 10:00:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0237;EPSG:28992;WKT;POINT(72600 409900);;	30-06-1994 09:53;1994RWSWOP04615;8578461;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 09:53:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0238;EPSG:28992;WKT;POINT(72600 409800);;	30-06-1994 09:38;1994RWSWOP04616;8578470;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 09:38:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0239;EPSG:28992;WKT;POINT(72600 409700);;	30-06-1994 09:24;1994RWSWOP04617;8578479;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 09:24:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0240;EPSG:28992;WKT;POINT(72600 409600);;	30-06-1994 09:16;1994RWSWOP04618;8578487;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 09:16:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0241;EPSG:28992;WKT;POINT(72600 409500);;	30-06-1994 09:05;1994RWSWOP04619;8578493;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 09:05:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0243;EPSG:28992;WKT;POINT(72700 410499);;	30-06-1994 13:10;1994RWSWOP04621;8578510;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:10:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0244;EPSG:28992;WKT;POINT(72700 410400);;	30-06-1994 13:20;1994RWSWOP04622;8578520;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:20:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0245;EPSG:28992;WKT;POINT(72700 410300);;	30-06-1994 13:25;1994RWSWOP04623;8578530;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:25:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0246;EPSG:28992;WKT;POINT(72700 410200);;	30-06-1994 13:41;1994RWSWOP04624;8578539;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:41:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	5;DIMSLS;	5;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0247;EPSG:28992;WKT;POINT(72700 410100);;	30-06-1994 13:51;1994RWSWOP04625;8578548;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:51:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0248;EPSG:28992;WKT;POINT(72700 410000);;	30-06-1994 13:57;1994RWSWOP04626;8578557;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 13:57:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	4;DIMSLS;	4;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0249;EPSG:28992;WKT;POINT(72700 409900);;	30-06-1994 14:02;1994RWSWOP04627;8578566;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:02:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0250;EPSG:28992;WKT;POINT(72700 409800);;	30-06-1994 14:18;1994RWSWOP04628;8578576;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:18:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0251;EPSG:28992;WKT;POINT(72700 409701);;	30-06-1994 14:23;1994RWSWOP04629;8578584;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:23:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	3;DIMSLS;	3;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0252;EPSG:28992;WKT;POINT(72700 409600);;	30-06-1994 14:36;1994RWSWOP04630;8578594;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:36:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	2;DIMSLS;	2;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0253;EPSG:28992;WKT;POINT(72700 409500);;	30-06-1994 14:48;1994RWSWOP04631;8578606;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 14:48:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0311;EPSG:28992;WKT;POINT(85000 408900);;	30-06-1994 12:15;1994RWSWOP04635;8578628;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 12:15:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0312;EPSG:28992;WKT;POINT(85000 409000);;	30-06-1994 12:30;1994RWSWOP04636;8578633;MA.BD;MT;OM=WOP_001;OW;	30-06-1994 12:30:00;;BEDKG;MACAG;Enteromorpha;ST=KLA;;;	1;DIMSLS;	1;;DIMSLS;65
